135	718.32	3545.845	62.0	0
135	1225.3	3559.5081	161.4	0
135	1283.08	3561.0304	165.7	0
134	315.1	3561.0304	55.0	0
134	1087.26	3582.3546	355.0	0
134	1315.14	3588.4407	460.5	0
133	682.38	3598.1199	206.1	0
133	986.64	3606.5218	313.9	0
133	1306.19	3615.1327	110.1	0
131	306.82	3642.249	439.3	0
131	917.99	3659.6294	4297.1	0
131	1046.98	3663.2025	987.7	0
131	1502.41	3675.5675	318.4	0
131	813.37	3656.6938	565.7	0
129	386.12	3700.9872	465.9	0
129	985.13	3718.2065	8357.2	0
129	1028.76	3719.4347	27694.8	0
129	1384.72	3729.3087	7233.1	0
127	591.12	3765.27	11172.3	0
127	800.13	3771.3708	15746.9	0
127	1427.3	3789.168	3159.5	0
125	366.34	3818.686	920.3	0
125	689.63	3828.3846	38803.9	0
125	1075.66	3839.6958	43280.2	0
125	1457.27	3850.5813	14164.6	0
123	143.42	3873.8224	3373.1	0
123	568.99	3886.9159	7944.0	0
123	952.77	3898.4374	4955.5	0
123	1414.76	3911.9091	5685.4	0
123	1572.59	3916.4176	5903.5	0
121	500.4	3948.9789	37518.0	0
121	836.43	3959.3	7847.4	0
121	1265.82	3972.1545	16542.1	0
121	1512.29	3979.3559	7607.2	0
119	412.34	4012.4952	18153.4	0
119	1001.0	4030.8424	81567.5	0
119	1452.47	4044.4179	54802.6	0
117	135.03	4071.9967	28786.5	0
117	843.05	4094.747	72333.9	0
117	1427.88	4112.7545	53007.2	0
115	616.1	4158.5905	456269.0	0
115	1351.62	4181.8836	71770.1	0
113	496.36	4228.158	30783.5	0
113	770.8	4237.2198	55813.9	0
113	1464.17	4259.3619	191255.2	0
111	373.54	4300.1008	66923.2	0
111	755.47	4312.9975	46970.0	0
111	1385.81	4333.5612	107693.1	0
109	139.51	4370.7532	20435.8	0
109	727.34	4391.1105	48754.7	0
109	1259.07	4408.8828	39339.8	0
109	1431.23	4414.4863	5507.6	0
107	144.67	4452.5655	2260.6	0
107	979.7	4481.8107	102618.4	0
107	1322.02	4493.3337	122668.1	0
105	357.66	4545.0519	121671.5	0
105	1336.28	4579.3495	109833.0	0
105	1651.78	4589.8978	56285.7	0
103	466.33	4637.2328	8570.3	0
103	1040.73	4657.9012	158313.3	0
103	1495.22	4673.6609	28711.2	0
101	409.42	4726.8683	58530.9	0
101	1105.98	4752.4141	12763.8	0
101	1458.11	4764.8646	193105.1	0
99	42.51	4808.1337	4262.7	0
99	901.55	4840.8492	19789.1	0
99	1517.42	4863.1724	13687.2	0
97	362.14	4919.8157	18356.5	0
97	1030.63	4945.4587	14622.5	0
97	1564.29	4965.0795	37031.7	0
95	208.96	5017.1628	11314.2	0
95	906.01	5044.7195	18853.4	0
95	1521.48	5067.9737	20078.4	0
93	293.81	5128.4897	802.2	0
93	933.75	5154.243	10153.1	0
93	1523.02	5176.961	6034.9	0
91	56.6	5231.1597	8630.0	0
91	709.42	5258.3602	11140.8	0
91	1552.69	5291.8163	763.5	0
89	323.96	5360.1501	1374.9	0
89	954.07	5386.6107	6348.3	0
89	1554.71	5410.7687	4529.2	0
89	1726.78	5417.4858	7170.9	0
87	39.22	5470.7591	491.4	0
