57	372.0	3925.7188	321.4	0.0
57	905.0	3974.4766	49.5	0.0
56	365.0	3994.7918	514.9	0.0
56	879.0	4042.8937	501.1	0.0
56	563.0	4013.8566	410.5	0.0
55	225.0	4052.9208	1017.7	0.0
55	415.0	4071.9967	3783.8	0.0
55	747.0	4103.9121	1749.5	0.0
54	530.0	4158.5905	10844.9	0.0
54	948.0	4198.317	2302.7	0.0
53	161.0	4198.317	3674.5	0.0
53	535.0	4237.2198	1964.1	0.0
53	759.0	4259.3619	5858.6	0.0
52	661.0	4331.1995	2984.1	0.0
52	832.0	4348.064	5425.2	0.0
52	360.0	4300.1008	3395.7	0.0
51	761.0	4426.0011	5780.3	0.0
51	518.0	4400.9863	3339.7	0.0
51	319.0	4379.6668	3149.5	0.0
50	390.0	4474.7594	3469.9	0.0
50	455.0	4481.8107	6470.6	0.0
50	727.0	4510.7332	4245.1	0.0
49	208.0	4545.0519	11342.7	0.0
49	609.0	4589.8978	11359.9	0.0
49	795.0	4609.5673	12390.8	0.0
48	367.0	4657.9012	14534.5	0.0
48	1001.0	4726.8688	3126.0	0.0
47	437.0	4764.8646	30555.0	0.0
47	803.0	4806.0205	6862.7	0.0
46	536.0	4879.8635	21388.7	0.0
46	268.0	4847.8095	4279.1	0.0
45	348.0	4965.0795	8779.2	0.0
45	718.0	5009.3344	1884.3	0.0
45	786.0	5017.1628	3257.5	0.0
44	225.0	5062.0371	2065.6	0.0
44	880.0	5141.7827	1323.7	0.0
43	551.0	5221.271	1039.1	0.0
43	857.0	5258.3602	302.1	0.0
42	410.0	5326.9756	225.2	0.0
42	538.0	5343.5812	708.9	0.0
41	373.0	5451.652	1334.5	0.0
41	710.0	5495.8738	2974.3	0.0
40	368.0	5587.0263	1380.5	0.0
40	512.0	5606.733	5558.6	0.0
40	847.0	5650.7048	1282.9	0.0
39	435.0	5739.5196	1295.2	0.0
39	587.0	5760.5508	6796.3	0.0
39	915.0	5804.1412	964.4	0.0
38	588.0	5912.0858	6038.5	0.0
38	709.0	5928.813	1772.5	0.0
37	321.0	6032.1274	11138.6	0.0
37	504.0	6059.3725	2459.2	0.0
37	897.0	6114.9234	3226.2	0.0
36	214.0	6182.6217	3286.4	0.0
35	374.0	6384.7169	2494.4	0.0
35	577.0	6416.3071	8159.6	0.0
35	852.0	6457.2824	1144.7	0.0
34	446.0	6583.906	2169.5	0.0
34	578.0	6604.8534	1238.9	0.0
34	830.0	6643.6976	976.1	0.0
32	657.0	7030.2514	5100.3	0.0
32	885.0	7067.2181	66943.6	0.0
31	706.0	7265.1724	211.4	0.0
31	752.0	7272.9359	12689.1	0.0
57	275.4	3916.4176	10.7	1.0
57	402.2	3928.6233	107.2	1.0
57	413.37	3929.6693	12.6	1.0
57	429.74	3931.2566	10.9	1.0
57	461.6	3934.2742	4.2	1.0
57	603.59	3947.5046	37.3	1.0
57	619.66	3948.9789	169.2	1.0
57	635.06	3950.3951	31.2	1.0
57	647.03	3951.5149	3.3	1.0
57	785.44	3964.0302	2.4	1.0
57	823.74	3967.3921	14.0	1.0
57	961.27	3979.3559	17.0	1.0
56	137.39	3972.1545	6.3	1.0
56	148.09	3973.1961	4.2	1.0
56	160.45	3974.4766	24.9	1.0
56	208.87	3979.3559	43.7	1.0
56	264.95	3984.8795	3.2	1.0
56	288.14	3987.2061	3.1	1.0
56	429.78	4001.0581	8.9	1.0
56	438.38	4001.8935	7.7	1.0
56	473.63	4005.3628	16.9	1.0
56	503.95	4008.2102	15.0	1.0
56	549.0	4012.4952	28.0	1.0
56	680.04	4024.8025	8.5	1.0
56	745.85	4030.8424	38.1	1.0
56	803.0	4036.0479	54.8	1.0
56	833.66	4038.8043	9.2	1.0
56	896.41	4044.4179	139.1	1.0
56	940.45	4048.2876	3.1	1.0
55	126.67	4042.8937	142.4	1.0
55	141.45	4044.4179	147.8	1.0
55	179.85	4048.2876	4.5	1.0
55	195.7	4049.9447	4.2	1.0
55	240.34	4054.5258	14.1	1.0
55	287.12	4059.2529	8.9	1.0
55	328.46	4063.4071	14.7	1.0
55	387.63	4069.2833	12.0	1.0
55	433.48	4073.8563	5.7	1.0
55	450.38	4075.503	16.1	1.0
55	478.98	4078.3015	4.1	1.0
55	491.96	4079.5738	181.2	1.0
55	503.04	4080.7058	319.3	1.0
55	520.81	4082.3872	103.3	1.0
55	531.89	4083.4688	13.2	1.0
55	550.37	4085.2564	11.5	1.0
55	563.48	4086.5205	22.5	1.0
55	613.18	4091.3476	4.2	1.0
55	637.73	4093.6713	4.6	1.0
55	708.73	4100.3414	52.2	1.0
55	768.54	4105.915	4.9	1.0
55	795.43	4108.4198	9.2	1.0
55	805.03	4109.3234	6.1	1.0
55	821.16	4110.826	4.9	1.0
55	842.66	4112.7545	55.0	1.0
55	875.66	4115.7589	8.5	1.0
54	83.0	4112.7545	31.2	1.0
54	111.99	4115.7589	7.9	1.0
54	138.02	4118.4893	4.5	1.0
54	234.65	4128.64	24.0	1.0
54	371.2	4142.701	10.8	1.0
54	491.2	4154.7205	6.5	1.0
54	603.27	4165.7661	24.6	1.0
54	652.32	4170.5333	32.1	1.0
54	733.4	4178.3658	18.8	1.0
54	770.87	4181.8836	377.4	1.0
54	782.32	4182.9342	13.3	1.0
54	911.39	4194.9318	5.3	1.0
54	973.53	4200.6745	730.5	1.0
53	129.22	4194.9318	5.6	1.0
53	182.79	4200.6745	1554.3	1.0
53	260.17	4208.8907	19.9	1.0
53	279.61	4210.9232	110.0	1.0
53	300.11	4213.0673	14.6	1.0
53	331.98	4216.3722	5.9	1.0
53	341.94	4217.4308	84.9	1.0
53	353.9	4218.6649	100.3	1.0
53	367.12	4220.0651	7.4	1.0
53	392.27	4222.6373	136.1	1.0
53	434.32	4226.9876	198.6	1.0
53	446.0	4228.158	548.4	1.0
53	462.72	4229.8644	118.2	1.0
53	495.73	4233.2873	4.0	1.0
53	517.74	4235.4636	99.0	1.0
53	601.64	4243.9241	5.4	1.0
53	675.41	4251.1846	167.7	1.0
53	699.58	4253.5385	7.3	1.0
53	726.93	4256.2537	17.0	1.0
53	740.0	4257.4963	63.8	1.0
53	870.02	4269.9426	4.7	1.0
53	893.36	4272.1689	644.3	1.0
53	906.05	4273.3574	6.8	1.0
53	925.25	4275.1596	24.8	1.0
53	950.63	4277.5282	1405.5	1.0
53	983.88	4280.568	5.3	1.0
53	999.42	4282.0413	7.7	1.0
52	21.71	4263.3561	4.5	1.0
52	28.27	4264.1064	4.0	1.0
52	48.26	4266.2864	227.5	1.0
